date,ticker,baseline_selected,u1_selected,change_type
2017-06-30,3264,True,True,UNCHANGED
2017-06-30,3299,True,True,UNCHANGED
2017-06-30,3481,True,True,UNCHANGED
2017-06-30,3531,True,True,UNCHANGED
2017-06-30,3675,True,True,UNCHANGED
2017-06-30,4755,True,True,UNCHANGED
2017-06-30,4907,True,True,UNCHANGED
2017-06-30,4967,True,True,UNCHANGED
2017-06-30,4974,True,True,UNCHANGED
2017-06-30,5222,True,True,UNCHANGED
2017-06-30,5263,True,True,UNCHANGED
2017-06-30,5287,True,True,UNCHANGED
2017-06-30,5306,True,True,UNCHANGED
2017-06-30,5398,True,True,UNCHANGED
2017-06-30,5512,True,True,UNCHANGED
2017-06-30,5536,True,True,UNCHANGED
2017-06-30,6005,True,True,UNCHANGED
2017-06-30,6411,True,True,UNCHANGED
2017-06-30,6491,True,True,UNCHANGED
2017-06-30,6505,True,True,UNCHANGED
2017-06-30,8049,True,True,UNCHANGED
2017-06-30,8112,True,True,UNCHANGED
2017-06-30,8150,True,True,UNCHANGED
2017-06-30,8155,True,True,UNCHANGED
2017-06-30,8299,True,True,UNCHANGED
2017-06-30,8462,True,True,UNCHANGED
2017-06-30,8905,True,True,UNCHANGED
2017-06-30,8929,True,True,UNCHANGED
2017-06-30,9802,True,True,UNCHANGED
2017-07-31,1605,True,True,UNCHANGED
2017-07-31,1730,True,True,UNCHANGED
2017-07-31,2031,True,True,UNCHANGED
2017-07-31,2104,True,True,UNCHANGED
2017-07-31,2303,True,True,UNCHANGED
2017-07-31,2449,True,True,UNCHANGED
2017-07-31,2458,True,True,UNCHANGED
2017-07-31,2484,True,True,UNCHANGED
2017-07-31,2505,True,True,UNCHANGED
2017-07-31,2514,True,True,UNCHANGED
2017-07-31,2539,True,True,UNCHANGED
2017-07-31,2812,True,True,UNCHANGED
2017-07-31,2834,True,True,UNCHANGED
2017-07-31,2851,True,True,UNCHANGED
2017-07-31,3029,True,True,UNCHANGED
2017-07-31,3044,True,True,UNCHANGED
2017-07-31,3213,True,True,UNCHANGED
2017-07-31,3260,True,True,UNCHANGED
2017-07-31,3264,True,True,UNCHANGED
2017-07-31,3388,True,True,UNCHANGED
2017-07-31,3413,True,True,UNCHANGED
2017-07-31,3491,True,True,UNCHANGED
2017-07-31,3530,True,True,UNCHANGED
2017-07-31,3625,True,True,UNCHANGED
2017-07-31,3706,True,True,UNCHANGED
2017-07-31,4111,True,True,UNCHANGED
2017-07-31,4506,True,True,UNCHANGED
2017-07-31,4527,True,True,UNCHANGED
2017-07-31,4967,True,True,UNCHANGED
2017-07-31,5222,True,True,UNCHANGED
2017-07-31,5255,True,True,UNCHANGED
2017-07-31,5263,True,True,UNCHANGED
2017-07-31,5287,True,True,UNCHANGED
2017-07-31,5306,True,True,UNCHANGED
2017-07-31,5410,True,True,UNCHANGED
2017-07-31,5508,True,True,UNCHANGED
2017-07-31,5512,True,True,UNCHANGED
2017-07-31,6108,True,True,UNCHANGED
2017-07-31,6114,True,True,UNCHANGED
2017-07-31,6116,True,True,UNCHANGED
2017-07-31,6138,True,True,UNCHANGED
2017-07-31,6161,True,True,UNCHANGED
2017-07-31,6176,True,True,UNCHANGED
2017-07-31,6210,True,True,UNCHANGED
2017-07-31,6415,True,True,UNCHANGED
2017-07-31,6423,True,True,UNCHANGED
2017-07-31,8049,True,True,UNCHANGED
2017-07-31,8107,True,True,UNCHANGED
2017-07-31,8131,True,True,UNCHANGED
2017-07-31,8416,True,True,UNCHANGED
2017-07-31,8435,True,True,UNCHANGED
2017-07-31,8436,True,True,UNCHANGED
2017-08-31,1463,True,True,UNCHANGED
2017-08-31,1532,True,True,UNCHANGED
2017-08-31,1608,True,True,UNCHANGED
2017-08-31,1617,True,True,UNCHANGED
2017-08-31,1817,True,True,UNCHANGED
2017-08-31,2027,True,True,UNCHANGED
2017-08-31,2104,True,True,UNCHANGED
2017-08-31,2472,True,True,UNCHANGED
2017-08-31,2477,True,True,UNCHANGED
2017-08-31,2809,True,True,UNCHANGED
2017-08-31,2834,True,True,UNCHANGED
2017-08-31,2885,True,True,UNCHANGED
2017-08-31,2892,True,True,UNCHANGED
2017-08-31,2908,True,True,UNCHANGED
2017-08-31,3017,True,True,UNCHANGED
2017-08-31,3021,True,True,UNCHANGED
2017-08-31,3167,True,True,UNCHANGED
2017-08-31,3264,True,True,UNCHANGED
2017-08-31,3388,True,True,UNCHANGED
2017-08-31,3413,True,True,UNCHANGED
2017-08-31,3455,True,True,UNCHANGED
2017-08-31,3481,True,True,UNCHANGED
2017-08-31,3492,True,True,UNCHANGED
2017-08-31,3563,True,True,UNCHANGED
2017-08-31,3625,True,True,UNCHANGED
2017-08-31,4111,True,True,UNCHANGED
2017-08-31,4506,True,True,UNCHANGED
2017-08-31,4755,True,True,UNCHANGED
2017-08-31,4947,True,True,UNCHANGED
2017-08-31,4966,True,True,UNCHANGED
2017-08-31,5263,True,True,UNCHANGED
2017-08-31,5289,True,True,UNCHANGED
2017-08-31,6005,True,True,UNCHANGED
2017-08-31,6114,True,True,UNCHANGED
2017-08-31,6116,True,True,UNCHANGED
2017-08-31,6263,True,True,UNCHANGED
2017-08-31,6491,True,True,UNCHANGED
2017-08-31,6548,True,True,UNCHANGED
2017-08-31,6558,True,True,UNCHANGED
2017-08-31,8107,True,True,UNCHANGED
2017-08-31,8299,True,True,UNCHANGED
2017-08-31,8358,True,True,UNCHANGED
2017-08-31,8436,True,True,UNCHANGED
2017-09-30,1338,True,True,UNCHANGED
2017-09-30,1503,True,True,UNCHANGED
2017-09-30,1595,True,True,UNCHANGED
2017-09-30,2233,True,True,UNCHANGED
2017-09-30,2347,True,True,UNCHANGED
2017-09-30,2423,True,True,UNCHANGED
2017-09-30,2524,True,True,UNCHANGED
2017-09-30,2539,True,True,UNCHANGED
2017-09-30,2548,True,True,UNCHANGED
2017-09-30,3036,True,True,UNCHANGED
2017-09-30,3044,True,True,UNCHANGED
2017-09-30,3213,True,True,UNCHANGED
2017-09-30,3260,True,True,UNCHANGED
2017-09-30,3454,True,True,UNCHANGED
2017-09-30,3501,True,True,UNCHANGED
2017-09-30,3563,True,True,UNCHANGED
2017-09-30,3583,True,True,UNCHANGED
2017-09-30,3689,True,True,UNCHANGED
2017-09-30,4755,True,True,UNCHANGED
2017-09-30,4907,True,True,UNCHANGED
2017-09-30,4943,True,True,UNCHANGED
2017-09-30,4967,True,True,UNCHANGED
2017-09-30,5255,True,True,UNCHANGED
2017-09-30,5263,True,True,UNCHANGED
2017-09-30,5340,True,True,UNCHANGED
2017-09-30,5534,True,True,UNCHANGED
2017-09-30,6005,True,True,UNCHANGED
2017-09-30,6020,True,True,UNCHANGED
2017-09-30,6134,True,True,UNCHANGED
2017-09-30,6138,True,True,UNCHANGED
2017-09-30,6177,True,True,UNCHANGED
2017-09-30,6491,True,True,UNCHANGED
2017-09-30,6504,True,True,UNCHANGED
2017-09-30,8279,True,True,UNCHANGED
2017-09-30,8938,True,True,UNCHANGED
2017-10-31,1109,True,True,UNCHANGED
2017-10-31,1203,True,True,UNCHANGED
2017-10-31,1235,True,True,UNCHANGED
2017-10-31,1463,True,True,UNCHANGED
2017-10-31,1570,True,True,UNCHANGED
2017-10-31,1595,True,True,UNCHANGED
2017-10-31,1597,True,True,UNCHANGED
2017-10-31,1605,True,True,UNCHANGED
2017-10-31,1788,True,True,UNCHANGED
2017-10-31,1817,True,True,UNCHANGED
2017-10-31,1906,True,True,UNCHANGED
2017-10-31,2031,True,True,UNCHANGED
2017-10-31,2104,True,True,UNCHANGED
2017-10-31,2345,True,True,UNCHANGED
2017-10-31,2347,True,True,UNCHANGED
2017-10-31,2354,True,True,UNCHANGED
2017-10-31,2408,True,True,UNCHANGED
2017-10-31,2467,True,True,UNCHANGED
2017-10-31,2534,True,True,UNCHANGED
2017-10-31,2726,True,True,UNCHANGED
2017-10-31,2809,True,True,UNCHANGED
2017-10-31,2816,True,True,UNCHANGED
2017-10-31,2851,True,True,UNCHANGED
2017-10-31,2882,True,True,UNCHANGED
2017-10-31,2883,True,True,UNCHANGED
2017-10-31,3010,True,True,UNCHANGED
2017-10-31,3213,True,True,UNCHANGED
2017-10-31,3260,True,True,UNCHANGED
2017-10-31,3540,True,True,UNCHANGED
2017-10-31,3617,True,True,UNCHANGED
2017-10-31,4540,True,True,UNCHANGED
2017-10-31,4722,True,True,UNCHANGED
2017-10-31,4908,True,True,UNCHANGED
2017-10-31,5263,True,True,UNCHANGED
2017-10-31,5281,True,True,UNCHANGED
2017-10-31,5289,True,True,UNCHANGED
2017-10-31,5299,True,True,UNCHANGED
2017-10-31,5508,True,True,UNCHANGED
2017-10-31,5534,True,True,UNCHANGED
2017-10-31,6005,True,True,UNCHANGED
2017-10-31,6026,True,True,UNCHANGED
2017-10-31,6298,True,True,UNCHANGED
2017-10-31,6548,True,True,UNCHANGED
2017-10-31,6603,True,True,UNCHANGED
2017-10-31,8436,True,True,UNCHANGED
2017-10-31,8437,True,True,UNCHANGED
2017-10-31,9940,True,True,UNCHANGED
2017-11-30,1338,True,True,UNCHANGED
2017-11-30,1593,True,True,UNCHANGED
2017-11-30,1597,True,True,UNCHANGED
2017-11-30,1605,True,True,UNCHANGED
2017-11-30,1617,True,True,UNCHANGED
2017-11-30,1907,True,True,UNCHANGED
2017-11-30,2015,True,True,UNCHANGED
2017-11-30,2233,True,True,UNCHANGED
2017-11-30,2347,True,True,UNCHANGED
2017-11-30,2458,True,True,UNCHANGED
2017-11-30,2476,True,True,UNCHANGED
2017-11-30,2484,True,True,UNCHANGED
2017-11-30,2539,True,True,UNCHANGED
2017-11-30,2610,True,True,UNCHANGED
2017-11-30,2615,True,True,UNCHANGED
2017-11-30,2809,True,True,UNCHANGED
2017-11-30,2816,True,True,UNCHANGED
2017-11-30,2855,True,True,UNCHANGED
2017-11-30,2882,True,True,UNCHANGED
2017-11-30,2885,True,True,UNCHANGED
2017-11-30,2905,True,True,UNCHANGED
2017-11-30,3014,True,True,UNCHANGED
2017-11-30,3294,True,True,UNCHANGED
2017-11-30,3703,True,True,UNCHANGED
2017-11-30,4111,True,True,UNCHANGED
2017-11-30,4722,True,True,UNCHANGED
2017-11-30,4907,True,True,UNCHANGED
2017-11-30,5538,True,True,UNCHANGED
2017-11-30,6005,True,True,UNCHANGED
2017-11-30,6026,True,True,UNCHANGED
2017-11-30,6138,True,True,UNCHANGED
2017-11-30,6416,True,True,UNCHANGED
2017-11-30,8437,True,True,UNCHANGED
2017-11-30,8489,True,True,UNCHANGED
2017-11-30,9940,True,True,UNCHANGED
2017-12-29,1109,True,True,UNCHANGED
2017-12-29,1203,True,True,UNCHANGED
2017-12-29,1210,True,True,UNCHANGED
2017-12-29,1303,True,True,UNCHANGED
2017-12-29,1309,True,True,UNCHANGED
2017-12-29,1338,True,True,UNCHANGED
2017-12-29,1528,True,True,UNCHANGED
2017-12-29,1560,True,True,UNCHANGED
2017-12-29,1593,True,True,UNCHANGED
2017-12-29,1597,True,True,UNCHANGED
2017-12-29,1605,True,True,UNCHANGED
2017-12-29,1609,True,True,UNCHANGED
2017-12-29,1615,True,True,UNCHANGED
2017-12-29,1617,True,True,UNCHANGED
2017-12-29,1725,True,True,UNCHANGED
2017-12-29,2027,True,True,UNCHANGED
2017-12-29,2104,True,True,UNCHANGED
2017-12-29,2347,True,True,UNCHANGED
2017-12-29,2360,True,True,UNCHANGED
2017-12-29,2427,True,True,UNCHANGED
2017-12-29,2467,True,True,UNCHANGED
2017-12-29,2474,True,True,UNCHANGED
2017-12-29,2514,True,True,UNCHANGED
2017-12-29,2534,True,True,UNCHANGED
2017-12-29,2809,True,True,UNCHANGED
2017-12-29,2851,True,True,UNCHANGED
2017-12-29,2888,True,True,UNCHANGED
2017-12-29,2903,True,True,UNCHANGED
2017-12-29,2929,True,True,UNCHANGED
2017-12-29,3010,True,True,UNCHANGED
2017-12-29,3114,True,True,UNCHANGED
2017-12-29,3167,True,True,UNCHANGED
2017-12-29,3169,True,True,UNCHANGED
2017-12-29,3236,True,True,UNCHANGED
2017-12-29,3265,True,True,UNCHANGED
2017-12-29,3317,True,True,UNCHANGED
2017-12-29,3388,True,True,UNCHANGED
2017-12-29,3426,True,True,UNCHANGED
2017-12-29,3537,True,True,UNCHANGED
2017-12-29,3581,True,True,UNCHANGED
2017-12-29,4207,True,True,UNCHANGED
2017-12-29,4506,True,True,UNCHANGED
2017-12-29,4549,True,True,UNCHANGED
2017-12-29,4722,True,True,UNCHANGED
2017-12-29,4953,True,True,UNCHANGED
2017-12-29,5299,True,True,UNCHANGED
2017-12-29,5508,True,True,UNCHANGED
2017-12-29,5512,True,True,UNCHANGED
2017-12-29,5534,True,True,UNCHANGED
2017-12-29,5864,True,True,UNCHANGED
2017-12-29,5871,True,True,UNCHANGED
2017-12-29,5880,True,True,UNCHANGED
2017-12-29,6005,True,True,UNCHANGED
2017-12-29,6024,True,True,UNCHANGED
2017-12-29,6026,True,True,UNCHANGED
2017-12-29,6150,True,True,UNCHANGED
2017-12-29,6173,True,True,UNCHANGED
2017-12-29,6208,True,True,UNCHANGED
2017-12-29,6242,True,True,UNCHANGED
2017-12-29,6505,True,True,UNCHANGED
2017-12-29,6532,True,True,UNCHANGED
2017-12-29,6548,True,True,UNCHANGED
2017-12-29,8155,True,True,UNCHANGED
2017-12-29,8255,True,True,UNCHANGED
2017-12-29,8410,True,True,UNCHANGED
2017-12-29,8415,True,True,UNCHANGED
2017-12-29,8424,True,True,UNCHANGED
