stock_id,as_of,is_passed,n_missing_fields,fund_confidence,grp_profit,grp_growth,grp_safety,grp_val,f_fund,pe_missing,income_missing,balance_missing,cashflow_missing,data_gaps,rating,all3_missing,has_gaps
2484,2006-06-30,True,0,100.0,43.93,12.5,57.36,100.0,50.64,False,False,False,False,,觀望追蹤,False,False
2484,2006-07-31,True,0,100.0,43.93,12.5,57.36,98.2,50.28,False,False,False,False,,觀望追蹤,False,False
2484,2006-08-31,True,0,100.0,46.33,62.5,46.41,97.15,60.56,False,False,False,False,,觀望追蹤,False,False
2484,2006-09-29,True,0,100.0,46.33,62.5,46.41,95.85,60.3,False,False,False,False,,觀望追蹤,False,False
2484,2006-10-31,True,0,100.0,46.33,62.5,46.41,98.1,60.75,False,False,False,False,,觀望追蹤,False,False
2484,2006-11-30,True,0,100.0,46.33,62.5,46.41,96.25,60.38,False,False,False,False,,強勢買進,False,False
2484,2006-12-29,True,0,100.0,46.33,62.5,46.41,93.55,59.84,False,False,False,False,,強勢買進,False,False
2484,2007-01-31,True,0,100.0,46.33,62.5,46.41,88.45,58.82,False,False,False,False,,強勢買進,False,False
2484,2007-02-27,True,0,100.0,46.6,12.5,55.69,85.75,48.18,False,False,False,False,,強勢買進,False,False
2484,2007-03-30,True,0,100.0,46.6,12.5,55.69,67.45,44.52,False,False,False,False,,觀望追蹤,False,False
2484,2007-04-30,True,0,100.0,46.6,12.5,55.69,78.85,46.8,False,False,False,False,,謹慎避開,False,False
2484,2007-05-31,True,0,100.0,46.6,12.5,55.69,69.45,44.92,False,False,False,False,,觀望追蹤,False,False
2484,2007-06-29,True,0,100.0,46.6,12.5,55.69,61.7,43.37,False,False,False,False,,謹慎避開,False,False
2484,2007-07-31,True,0,100.0,46.6,12.5,55.69,59.55,42.94,False,False,False,False,,謹慎避開,False,False
2484,2007-08-31,True,0,100.0,51.61,62.5,81.05,82.65,67.9,False,False,False,False,,觀望追蹤,False,False
2484,2007-09-29,True,0,100.0,51.61,62.5,81.05,71.4,65.65,False,False,False,False,,觀望追蹤,False,False
2484,2007-10-31,True,0,100.0,51.61,62.5,81.05,74.0,66.17,False,False,False,False,,觀望追蹤,False,False
2484,2007-11-30,True,0,100.0,51.61,62.5,81.05,91.2,69.61,False,False,False,False,,觀望追蹤,False,False
2484,2007-12-31,True,0,100.0,51.61,62.5,81.05,92.9,69.95,False,False,False,False,,觀望追蹤,False,False
2484,2008-01-31,True,0,100.0,51.61,62.5,81.05,100.0,71.37,False,False,False,False,,觀望追蹤,False,False
2484,2008-02-29,True,0,100.0,32.08,12.5,83.04,96.0,52.71,False,False,False,False,,觀望追蹤,False,False
2484,2008-03-31,True,0,100.0,32.08,12.5,83.04,94.75,52.46,False,False,False,False,,強勢買進,False,False
2484,2008-04-30,True,0,100.0,32.08,12.5,83.04,72.6,48.03,False,False,False,False,,觀望追蹤,False,False
2484,2008-05-30,True,0,100.0,24.83,12.5,73.94,83.0,45.66,False,False,False,False,,觀望追蹤,False,False
2484,2008-06-30,True,0,100.0,24.83,12.5,73.94,98.8,48.82,False,False,False,False,,謹慎避開,False,False
2484,2008-07-31,True,0,100.0,24.83,12.5,73.94,98.1,48.68,False,False,False,False,,觀望追蹤,False,False
2484,2008-08-29,True,0,100.0,39.98,12.5,68.14,91.65,50.49,False,False,False,False,,觀望追蹤,False,False
2484,2008-09-30,True,0,100.0,39.98,12.5,68.14,100.0,52.16,False,False,False,False,,觀望追蹤,False,False
2484,2008-10-31,True,0,100.0,39.98,12.5,68.14,100.0,52.16,False,False,False,False,,觀望追蹤,False,False
2484,2008-11-28,True,0,100.0,27.43,12.5,80.61,100.0,51.51,False,False,False,False,,謹慎避開,False,False
2484,2008-12-31,True,0,100.0,27.43,12.5,80.61,100.0,51.51,False,False,False,False,,觀望追蹤,False,False
2484,2009-01-21,True,0,100.0,27.43,12.5,80.61,100.0,51.51,False,False,False,False,,觀望追蹤,False,False
2484,2009-02-27,True,0,100.0,0.0,12.5,84.03,100.0,44.13,False,False,False,False,,強勢買進,False,False
2484,2009-03-31,True,0,100.0,0.0,12.5,84.03,100.0,44.13,False,False,False,False,,觀望追蹤,False,False
2484,2009-04-30,True,0,100.0,0.0,12.5,84.03,52.1,34.55,False,False,False,False,,觀望追蹤,False,False
2484,2009-05-27,True,0,100.0,5.14,12.5,96.62,45.0,37.82,False,False,False,False,,強勢買進,False,False
2484,2009-06-30,True,0,100.0,5.14,12.5,96.62,59.15,40.65,False,False,False,False,,觀望追蹤,False,False
2484,2009-07-31,True,0,100.0,5.14,12.5,96.62,30.4,34.9,False,False,False,False,,強勢買進,False,False
2484,2009-08-31,False,0,100.0,0.32,12.5,95.4,100.0,47.07,False,False,False,False,pe,謹慎避開,False,True
2484,2009-09-30,False,0,100.0,0.32,12.5,95.4,100.0,47.07,False,False,False,False,pe,觀望追蹤,False,True
2484,2010-12-31,True,0,100.0,23.03,62.5,77.97,100.0,62.03,False,False,False,False,pe,強勢買進,False,True
2484,2011-01-28,True,0,100.0,23.03,62.5,77.97,100.0,62.03,False,False,False,False,pe,觀望追蹤,False,True
2484,2011-02-25,True,0,100.0,10.57,62.5,88.99,100.0,61.04,False,False,False,False,pe,觀望追蹤,False,True
2484,2011-03-31,True,0,100.0,10.57,62.5,88.99,0.0,41.04,False,False,False,False,,觀望追蹤,False,False
2484,2011-04-29,True,0,100.0,10.57,62.5,88.99,0.0,41.04,False,False,False,False,,謹慎避開,False,False
2484,2011-05-31,True,0,100.0,3.57,12.5,91.25,0.0,27.01,False,False,False,False,,謹慎避開,False,False
2484,2011-06-30,True,0,100.0,3.57,12.5,91.25,0.0,27.01,False,False,False,False,,謹慎避開,False,False
2484,2011-07-29,True,0,100.0,3.57,12.5,91.25,0.0,27.01,False,False,False,False,,觀望追蹤,False,False
2484,2011-08-31,True,0,100.0,11.59,12.5,83.53,100.0,47.48,False,False,False,False,pe,觀望追蹤,False,True
2484,2011-09-30,True,0,100.0,11.59,12.5,83.53,100.0,47.48,False,False,False,False,pe,觀望追蹤,False,True
2484,2013-10-31,True,0,100.0,28.37,62.5,83.27,100.0,64.96,False,False,False,False,pe,謹慎避開,False,True
2484,2013-11-29,True,0,100.0,24.47,62.5,79.97,0.0,42.96,False,False,False,False,,觀望追蹤,False,False
2484,2013-12-31,True,0,100.0,24.47,62.5,79.97,0.0,42.96,False,False,False,False,,觀望追蹤,False,False
2484,2014-01-27,True,0,100.0,24.47,62.5,79.97,0.0,42.96,False,False,False,False,,觀望追蹤,False,False
2484,2014-02-27,True,0,100.0,12.59,62.5,78.65,0.0,39.07,False,False,False,False,,觀望追蹤,False,False
2484,2014-03-31,True,0,100.0,12.59,62.5,78.65,36.95,46.46,False,False,False,False,,觀望追蹤,False,False
2484,2014-04-30,True,0,100.0,12.59,62.5,78.65,50.55,49.18,False,False,False,False,,觀望追蹤,False,False
2484,2014-05-30,True,0,100.0,24.43,62.5,99.87,54.8,58.88,False,False,False,False,,強勢買進,False,False
2484,2014-06-30,True,0,100.0,24.43,62.5,99.87,46.2,57.16,False,False,False,False,,強勢買進,False,False
2484,2014-07-31,True,0,100.0,24.43,62.5,99.87,49.5,57.82,False,False,False,False,,強勢買進,False,False
2484,2014-08-29,True,0,100.0,39.38,62.5,98.43,62.5,64.54,False,False,False,False,,觀望追蹤,False,False
2484,2014-09-30,True,0,100.0,39.38,62.5,98.43,63.5,64.74,False,False,False,False,,謹慎避開,False,False
2484,2014-10-31,True,0,100.0,39.38,62.5,98.43,60.65,64.17,False,False,False,False,,謹慎避開,False,False
2484,2014-11-28,True,0,100.0,33.16,62.5,99.28,78.85,66.16,False,False,False,False,,觀望追蹤,False,False
2484,2014-12-31,True,0,100.0,33.16,62.5,99.28,73.8,65.15,False,False,False,False,,強勢買進,False,False
2484,2015-01-30,True,0,100.0,33.16,62.5,99.28,71.15,64.62,False,False,False,False,,強烈推薦,False,False
2484,2015-02-26,True,0,100.0,36.18,62.5,98.89,68.0,64.8,False,False,False,False,,觀望追蹤,False,False
2484,2015-03-31,True,0,100.0,36.18,62.5,98.89,82.6,67.72,False,False,False,False,,觀望追蹤,False,False
2484,2015-04-30,True,0,100.0,36.18,62.5,98.89,87.3,68.66,False,False,False,False,,觀望追蹤,False,False
2484,2015-05-29,True,0,100.0,26.97,62.5,100.0,93.9,67.49,False,False,False,False,,謹慎避開,False,False
2484,2015-06-30,True,0,100.0,26.97,62.5,100.0,98.8,68.47,False,False,False,False,,謹慎避開,False,False
2484,2015-07-31,True,0,100.0,26.97,62.5,100.0,100.0,68.71,False,False,False,False,,謹慎避開,False,False
2484,2015-08-31,True,0,100.0,30.49,12.5,97.48,100.0,56.64,False,False,False,False,,觀望追蹤,False,False
2484,2015-09-30,True,0,100.0,30.49,12.5,97.48,100.0,56.64,False,False,False,False,,觀望追蹤,False,False
2484,2015-10-30,True,0,100.0,30.49,12.5,97.48,93.2,55.28,False,False,False,False,,強勢買進,False,False
2484,2015-11-30,True,0,100.0,36.44,62.5,99.66,97.65,71.0,False,False,False,False,,觀望追蹤,False,False
2484,2015-12-31,True,0,100.0,36.44,62.5,99.66,100.0,71.47,False,False,False,False,,觀望追蹤,False,False
2484,2016-01-30,True,0,100.0,36.44,62.5,99.66,100.0,71.47,False,False,False,False,,觀望追蹤,False,False
2484,2016-02-26,True,0,100.0,34.99,12.5,96.93,96.2,57.09,False,False,False,False,,觀望追蹤,False,False
2484,2016-03-31,True,0,100.0,34.99,12.5,96.93,85.95,55.04,False,False,False,False,,觀望追蹤,False,False
2484,2016-04-29,True,0,100.0,34.99,12.5,96.93,93.1,56.47,False,False,False,False,,觀望追蹤,False,False
2484,2016-05-31,True,0,100.0,15.17,12.5,99.99,87.7,50.21,False,False,False,False,,觀望追蹤,False,False
2484,2016-06-30,True,0,100.0,15.17,12.5,99.99,85.05,49.68,False,False,False,False,,觀望追蹤,False,False
2484,2016-07-29,True,0,100.0,15.17,12.5,99.99,84.85,49.64,False,False,False,False,,觀望追蹤,False,False
2484,2016-08-31,True,0,100.0,38.98,62.5,96.28,91.35,69.66,False,False,False,False,,觀望追蹤,False,False
2484,2016-09-30,True,0,100.0,38.98,62.5,96.28,91.2,69.63,False,False,False,False,,強勢買進,False,False
2484,2016-10-31,True,0,100.0,38.98,62.5,96.28,85.75,68.54,False,False,False,False,,強勢買進,False,False
2484,2016-11-30,True,0,100.0,24.8,12.5,100.0,72.45,50.06,False,False,False,False,,觀望追蹤,False,False
2484,2016-12-30,True,0,100.0,24.8,12.5,100.0,72.25,50.02,False,False,False,False,,觀望追蹤,False,False
2484,2017-01-24,True,0,100.0,24.8,12.5,100.0,68.0,49.17,False,False,False,False,,強勢買進,False,False
2484,2017-02-24,True,0,100.0,34.17,62.5,100.0,66.3,64.13,False,False,False,False,,觀望追蹤,False,False
2484,2017-03-31,True,0,100.0,34.17,62.5,100.0,80.1,66.89,False,False,False,False,,觀望追蹤,False,False
2484,2017-04-28,True,0,100.0,34.17,62.5,100.0,78.9,66.65,False,False,False,False,,觀望追蹤,False,False
2484,2017-05-31,True,0,100.0,14.96,62.5,100.0,84.0,61.91,False,False,False,False,,觀望追蹤,False,False
2484,2017-06-30,True,0,100.0,14.96,62.5,100.0,83.5,61.81,False,False,False,False,,觀望追蹤,False,False
2484,2017-07-31,True,0,100.0,14.96,62.5,100.0,81.15,61.34,False,False,False,False,,觀望追蹤,False,False
2484,2017-08-31,True,0,100.0,21.03,12.5,93.7,79.8,48.82,False,False,False,False,,觀望追蹤,False,False
2484,2017-09-30,True,0,100.0,21.03,12.5,93.7,78.9,48.64,False,False,False,False,,觀望追蹤,False,False
2484,2017-10-31,True,0,100.0,21.03,12.5,93.7,76.85,48.23,False,False,False,False,,觀望追蹤,False,False
2484,2017-11-30,True,0,100.0,24.07,62.5,98.33,74.5,62.33,False,False,False,False,,強勢買進,False,False
2484,2017-12-29,True,0,100.0,24.07,62.5,98.33,76.05,62.64,False,False,False,False,,觀望追蹤,False,False
2484,2018-01-31,True,0,100.0,24.07,62.5,98.33,72.55,61.94,False,False,False,False,,強烈推薦,False,False
2484,2018-02-27,True,0,100.0,19.05,12.5,100.0,77.6,49.36,False,False,False,False,,謹慎避開,False,False
2484,2018-03-31,True,0,100.0,19.05,12.5,100.0,54.5,44.74,False,False,False,False,,謹慎避開,False,False
2484,2018-04-30,True,0,100.0,19.05,12.5,100.0,61.45,46.13,False,False,False,False,,謹慎避開,False,False
2484,2018-05-31,True,0,100.0,22.12,62.5,100.0,63.65,59.99,False,False,False,False,,強勢買進,False,False
2484,2018-06-29,True,0,100.0,22.12,62.5,100.0,62.2,59.7,False,False,False,False,,強勢買進,False,False
2484,2018-07-31,True,0,100.0,22.12,62.5,100.0,61.55,59.57,False,False,False,False,,強勢買進,False,False
2484,2018-08-31,True,0,100.0,34.99,62.5,99.64,77.15,66.46,False,False,False,False,,觀望追蹤,False,False
2484,2018-09-28,True,0,100.0,34.99,62.5,99.64,82.8,67.59,False,False,False,False,,觀望追蹤,False,False
2484,2018-10-31,True,0,100.0,34.99,62.5,99.64,96.3,70.29,False,False,False,False,,觀望追蹤,False,False
2484,2018-11-30,True,0,100.0,35.97,62.5,100.0,88.8,69.18,False,False,False,False,,強烈推薦,False,False
2484,2018-12-28,True,0,100.0,35.97,62.5,100.0,88.45,69.11,False,False,False,False,,強勢買進,False,False
2484,2019-01-30,True,0,100.0,35.97,62.5,100.0,89.8,69.38,False,False,False,False,,強烈推薦,False,False
2484,2019-02-27,True,0,100.0,34.95,62.5,100.0,85.88,68.29,False,False,False,False,,觀望追蹤,False,False
2484,2019-03-29,True,0,100.0,34.95,62.5,100.0,88.95,68.9,False,False,False,False,,觀望追蹤,False,False
2484,2019-04-30,True,0,100.0,34.95,62.5,100.0,86.2,68.35,False,False,False,False,,觀望追蹤,False,False
2484,2019-05-31,True,0,100.0,21.25,12.5,100.0,88.6,52.22,False,False,False,False,成長率(PEG),謹慎避開,False,True
2484,2019-06-28,True,0,100.0,21.25,12.5,100.0,87.95,52.09,False,False,False,False,成長率(PEG),謹慎避開,False,True
2484,2019-07-31,True,0,100.0,21.25,12.5,100.0,82.75,51.05,False,False,False,False,成長率(PEG),強勢買進,False,True
2484,2019-08-30,True,0,100.0,27.29,12.5,100.0,68.8,50.07,False,False,False,False,成長率(PEG),謹慎避開,False,True
2484,2019-09-27,True,0,100.0,27.29,12.5,100.0,72.65,50.84,False,False,False,False,成長率(PEG),謹慎避開,False,True
2484,2019-10-31,True,0,100.0,27.29,12.5,100.0,72.5,50.81,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2019-11-29,True,0,100.0,31.42,12.5,100.0,64.75,50.5,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2019-12-31,True,0,100.0,31.42,12.5,100.0,63.1,50.17,False,False,False,False,成長率(PEG),強勢買進,False,True
2484,2020-01-31,True,0,100.0,31.42,12.5,100.0,72.95,52.14,False,False,False,False,成長率(PEG),謹慎避開,False,True
2484,2020-02-27,True,0,100.0,9.68,0.0,100.0,74.4,42.78,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2020-03-31,True,0,100.0,9.68,0.0,100.0,47.7,37.44,False,False,False,False,成長率(PEG),謹慎避開,False,True
2484,2020-04-30,True,0,100.0,9.68,3.41,100.0,17.75,32.31,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2020-05-29,True,0,100.0,26.92,85.65,100.0,17.5,57.99,False,False,False,False,,強勢買進,False,False
2484,2020-06-30,True,0,100.0,26.92,93.39,100.0,23.45,61.11,False,False,False,False,,謹慎避開,False,False
2484,2020-07-31,True,0,100.0,26.92,97.61,100.0,6.85,58.85,False,False,False,False,,強勢買進,False,False
2484,2020-08-31,True,0,100.0,29.54,86.92,100.0,16.2,58.83,False,False,False,False,,觀望追蹤,False,False
2484,2020-09-30,True,0,100.0,29.54,90.53,100.0,28.25,62.15,False,False,False,False,,謹慎避開,False,False
2484,2020-10-30,True,0,100.0,29.54,96.3,100.0,28.55,63.65,False,False,False,False,,觀望追蹤,False,False
2484,2020-11-30,True,0,100.0,29.06,64.71,98.68,17.8,53.12,False,False,False,False,,謹慎避開,False,False
2484,2020-12-31,True,0,100.0,29.06,64.71,98.68,11.2,51.8,False,False,False,False,,謹慎避開,False,False
2484,2021-01-29,True,0,100.0,29.06,64.71,98.68,21.55,53.87,False,False,False,False,,謹慎避開,False,False
2484,2021-02-26,True,0,100.0,14.61,100.0,97.1,6.3,54.92,False,False,False,False,,觀望追蹤,False,False
2484,2021-03-31,True,0,100.0,14.61,100.0,97.1,27.45,59.15,False,False,False,False,,觀望追蹤,False,False
2484,2021-04-29,True,0,100.0,14.61,100.0,97.1,0.0,53.66,False,False,False,False,,觀望追蹤,False,False
2484,2021-05-31,True,0,100.0,33.64,100.0,96.33,37.0,66.57,False,False,False,False,,強勢買進,False,False
2484,2021-06-30,True,0,100.0,33.64,100.0,96.33,14.75,62.12,False,False,False,False,,強勢買進,False,False
2484,2021-07-30,True,0,100.0,33.64,100.0,96.33,2.75,59.72,False,False,False,False,,強勢買進,False,False
2484,2021-08-31,True,0,100.0,41.73,100.0,97.65,36.45,69.22,False,False,False,False,,強烈推薦,False,False
2484,2021-09-30,True,0,100.0,41.73,100.0,97.65,42.8,70.49,False,False,False,False,,觀望追蹤,False,False
2484,2021-10-29,True,0,100.0,41.73,100.0,97.65,40.35,70.0,False,False,False,False,,觀望追蹤,False,False
2484,2021-11-30,True,0,100.0,49.7,100.0,94.61,45.1,72.58,False,False,False,False,,強烈推薦,False,False
2484,2021-12-30,True,0,100.0,49.7,99.25,94.61,49.25,73.23,False,False,False,False,,觀望追蹤,False,False
2484,2022-01-26,True,0,100.0,49.7,89.73,94.61,66.75,74.35,False,False,False,False,,觀望追蹤,False,False
2484,2022-02-25,True,0,100.0,49.4,70.87,96.53,67.25,70.12,False,False,False,False,,觀望追蹤,False,False
2484,2022-03-31,True,0,100.0,49.4,83.22,96.53,80.7,75.9,False,False,False,False,,觀望追蹤,False,False
2484,2022-04-29,True,0,100.0,49.4,96.89,96.53,80.9,79.36,False,False,False,False,,強烈推薦,False,False
2484,2022-05-31,True,0,100.0,50.58,100.0,97.02,88.05,82.04,False,False,False,False,,觀望追蹤,False,False
2484,2022-06-30,True,0,100.0,50.58,100.0,97.02,93.3,83.09,False,False,False,False,,觀望追蹤,False,False
2484,2022-07-29,True,0,100.0,50.58,91.06,97.02,89.95,80.19,False,False,False,False,,強勢買進,False,False
2484,2022-08-31,True,0,100.0,53.58,80.69,91.33,98.4,78.76,False,False,False,False,,強勢買進,False,False
2484,2022-09-30,True,0,100.0,53.58,58.31,91.33,100.0,73.48,False,False,False,False,,觀望追蹤,False,False
2484,2022-10-31,True,0,100.0,53.58,50.09,91.33,100.0,71.43,False,False,False,False,,觀望追蹤,False,False
2484,2022-11-30,True,0,100.0,53.91,50.0,100.0,100.0,73.67,False,False,False,False,,強勢買進,False,False
2484,2022-12-30,True,0,100.0,53.91,50.0,100.0,100.0,73.67,False,False,False,False,,觀望追蹤,False,False
2484,2023-01-31,True,0,100.0,53.91,50.0,100.0,100.0,73.67,False,False,False,False,,強勢買進,False,False
2484,2023-02-24,True,0,100.0,47.21,0.0,100.0,100.0,59.16,False,False,False,False,成長率(PEG),強勢買進,False,True
2484,2023-03-31,True,0,100.0,47.21,0.0,100.0,100.0,59.16,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2023-04-28,True,0,100.0,47.21,0.0,100.0,100.0,59.16,False,False,False,False,成長率(PEG),強勢買進,False,True
2484,2023-05-31,True,0,100.0,48.63,0.0,100.0,100.0,59.59,False,False,False,False,成長率(PEG),強烈推薦,False,True
2484,2023-06-30,True,0,100.0,48.63,0.0,100.0,100.0,59.59,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2023-07-31,True,0,100.0,48.63,0.0,100.0,100.0,59.59,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2023-08-31,True,0,100.0,41.83,0.0,99.66,100.0,57.47,False,False,False,False,成長率(PEG),謹慎避開,False,True
2484,2023-09-28,True,0,100.0,41.83,0.0,99.66,100.0,57.47,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2023-10-31,True,0,100.0,41.83,0.0,99.66,100.0,57.47,False,False,False,False,成長率(PEG),謹慎避開,False,True
2484,2023-11-30,True,0,100.0,44.8,0.0,100.0,70.25,52.49,False,False,False,False,成長率(PEG),強烈推薦,False,True
2484,2023-12-29,True,0,100.0,44.8,0.0,100.0,73.15,53.07,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2024-01-31,True,0,100.0,44.8,0.0,100.0,72.55,52.95,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2024-02-29,True,0,100.0,19.9,0.0,100.0,37.8,38.53,False,False,False,False,成長率(PEG),強勢買進,False,True
2484,2024-03-29,True,0,100.0,19.9,0.0,100.0,44.8,39.93,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2024-04-30,True,0,100.0,19.9,0.0,100.0,51.7,41.31,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2024-05-31,True,0,100.0,21.5,0.0,100.0,27.8,37.01,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2024-06-28,True,0,100.0,21.5,0.0,100.0,30.1,37.47,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2024-07-31,True,0,100.0,21.5,0.0,100.0,34.4,38.33,False,False,False,False,成長率(PEG),觀望追蹤,False,True
2484,2024-08-30,True,0,100.0,28.66,0.0,100.0,23.9,38.38,False,False,False,False,成長率(PEG),謹慎避開,False,True
2484,2024-09-30,True,0,100.0,28.66,16.32,100.0,22.0,42.08,False,False,False,False,,觀望追蹤,False,False
2484,2024-10-30,True,0,100.0,28.66,26.81,100.0,26.3,45.56,False,False,False,False,,謹慎避開,False,False
2484,2024-11-29,True,0,100.0,21.91,30.34,100.0,0.0,39.16,False,False,False,False,,觀望追蹤,False,False
2484,2024-12-31,True,0,100.0,21.91,0.24,100.0,0.0,31.63,False,False,False,False,成長率(PEG),謹慎避開,False,True
2484,2025-01-22,True,0,100.0,21.91,0.0,100.0,0.0,31.57,False,False,False,False,成長率(PEG),謹慎避開,False,True
2484,2025-02-27,True,0,100.0,25.03,50.0,100.0,14.9,47.99,False,False,False,False,,謹慎避開,False,False
2484,2025-03-31,True,0,100.0,25.03,82.9,100.0,33.85,60.0,False,False,False,False,,謹慎避開,False,False
2484,2025-04-30,True,0,100.0,25.03,100.0,100.0,73.95,72.3,False,False,False,False,,觀望追蹤,False,False
2484,2025-05-29,True,0,100.0,21.26,50.0,100.0,36.1,51.1,False,False,False,False,,觀望追蹤,False,False
2484,2025-06-30,True,0,100.0,21.26,50.0,100.0,47.75,53.43,False,False,False,False,,觀望追蹤,False,False
2484,2025-07-31,True,0,100.0,21.26,50.0,100.0,40.4,51.96,False,False,False,False,,觀望追蹤,False,False
2484,2025-08-29,True,0,100.0,9.53,50.0,100.0,0.0,40.36,False,False,False,False,,謹慎避開,False,False
2484,2025-09-30,True,0,100.0,9.53,25.89,100.0,0.0,34.33,False,False,False,False,,強勢買進,False,False
2484,2025-10-31,True,0,100.0,9.53,7.33,100.0,0.0,29.69,False,False,False,False,,強勢買進,False,False
2484,2025-11-28,True,0,100.0,10.59,0.1,100.0,0.0,28.2,False,False,False,False,,謹慎避開,False,False
2484,2025-12-31,True,0,100.0,10.59,24.59,100.0,0.0,34.32,False,False,False,False,,觀望追蹤,False,False
2484,2026-01-30,True,0,100.0,10.59,25.63,100.0,0.0,34.58,False,False,False,False,,觀望追蹤,False,False
2484,2026-02-26,True,0,100.0,33.1,73.35,100.0,0.0,53.27,False,False,False,False,,觀望追蹤,False,False
2484,2026-03-31,True,0,100.0,33.1,50.0,100.0,0.0,47.43,False,False,False,False,,觀望追蹤,False,False
2484,2026-04-30,True,0,100.0,33.1,50.0,100.0,0.0,47.43,False,False,False,False,,觀望追蹤,False,False
2484,2026-05-29,True,0,100.0,30.73,50.0,100.0,0.0,46.72,False,False,False,False,,觀望追蹤,False,False
2611,2005-01-31,True,0,100.0,0.0,12.5,50.0,8.6,17.34,False,True,True,True,pb；dividend_yield,謹慎避開,True,True
2611,2005-02-25,True,0,100.0,0.0,12.5,50.0,7.75,17.18,False,True,True,True,pb；dividend_yield,謹慎避開,True,True
2611,2005-03-31,True,0,100.0,0.0,12.5,50.0,12.05,18.04,False,True,True,True,pb；dividend_yield,謹慎避開,True,True
2611,2005-05-31,True,0,100.0,0.0,12.5,50.0,100.0,35.62,False,True,True,True,pb；ps；dividend_yield,觀望追蹤,True,True
2611,2005-06-30,True,0,100.0,0.0,12.5,50.0,100.0,35.62,False,True,True,True,pb；ps；dividend_yield,觀望追蹤,True,True
2611,2005-07-29,True,0,100.0,0.0,12.5,50.0,100.0,35.62,False,True,True,True,pb；ps；dividend_yield,觀望追蹤,True,True
2611,2005-10-31,True,0,100.0,5.86,12.5,13.53,100.0,28.26,False,False,False,False,ps,謹慎避開,False,True
2611,2005-11-30,True,0,100.0,5.86,12.5,13.53,100.0,28.26,False,False,False,False,pe,謹慎避開,False,True
2611,2006-12-29,True,0,100.0,6.28,62.5,3.04,0.0,18.27,False,False,False,False,,觀望追蹤,False,False
2611,2007-01-31,True,0,100.0,6.28,62.5,3.04,0.0,18.27,False,False,False,False,,觀望追蹤,False,False
2611,2007-02-27,True,0,100.0,52.21,62.5,5.05,0.0,32.55,False,False,False,False,,強勢買進,False,False
2611,2007-03-30,True,0,100.0,52.21,62.5,5.05,0.0,32.55,False,False,False,False,,觀望追蹤,False,False
2611,2007-04-30,True,0,100.0,52.21,62.5,5.05,0.0,32.55,False,False,False,False,,觀望追蹤,False,False
2611,2007-05-31,True,0,100.0,52.21,62.5,5.05,81.95,48.94,False,False,False,False,,觀望追蹤,False,False
2611,2007-06-29,True,0,100.0,52.21,62.5,5.05,71.45,46.84,False,False,False,False,,強勢買進,False,False
2611,2007-07-31,True,0,100.0,52.21,62.5,5.05,58.75,44.3,False,False,False,False,,強烈推薦,False,False
2611,2007-08-31,True,0,100.0,15.86,62.5,4.35,70.25,35.52,False,False,False,False,,觀望追蹤,False,False
2611,2007-09-29,True,0,100.0,15.86,62.5,4.35,74.65,36.4,False,False,False,False,,觀望追蹤,False,False
2611,2007-10-31,True,0,100.0,15.86,62.5,4.35,78.75,37.22,False,False,False,False,,觀望追蹤,False,False
2611,2007-11-30,True,0,100.0,15.86,62.5,4.35,93.95,40.26,False,False,False,False,,觀望追蹤,False,False
2611,2007-12-31,True,0,100.0,15.86,62.5,4.35,97.05,40.88,False,False,False,False,,觀望追蹤,False,False
2611,2008-01-31,True,0,100.0,15.86,62.5,4.35,96.9,40.85,False,False,False,False,,觀望追蹤,False,False
2611,2008-02-29,True,0,100.0,32.48,12.5,11.21,90.55,33.78,False,False,False,False,,觀望追蹤,False,False
2611,2008-03-31,True,0,100.0,32.48,12.5,11.21,81.65,32.0,False,False,False,False,,強勢買進,False,False
2611,2008-04-30,True,0,100.0,32.48,12.5,11.21,79.9,31.65,False,False,False,False,,謹慎避開,False,False
2611,2008-05-30,True,0,100.0,20.3,12.5,12.45,0.0,12.33,False,False,False,False,,謹慎避開,False,False
2611,2008-06-30,True,0,100.0,20.3,12.5,12.45,0.0,12.33,False,False,False,False,,謹慎避開,False,False
2611,2008-07-31,True,0,100.0,20.3,12.5,12.45,1.75,12.68,False,False,False,False,,觀望追蹤,False,False
2611,2008-08-29,True,0,100.0,17.04,12.5,6.83,0.0,9.95,False,False,False,False,,觀望追蹤,False,False
2611,2008-09-30,True,0,100.0,17.04,12.5,6.83,0.0,9.95,False,False,False,False,,謹慎避開,False,False
